MSG_TYPE,MMSI,NAME,IMO_NUMBER,CALL_SIGN,LAT_AVG,LON_AVG,PERIOD,SPEED_KNOTS,COG_DEG,HEADING_DEG,NAV_STATUS,NAV_SENSOR,SHIP_AND_CARGO_TYPE,DRAUGHT,DIM_BOW,DIM_STERN,DIM_PORT,DIM_STARBOARD,MMSI_COUNTRY_CD,RECEIVER
3,367733650,FIREBOAT 3,0,WDI7931,37.790271,-122.387944,2019-01-01 01:40:00.000,.1,274.5,247,5,1,51,3.0,0,0,0,0,US,D11MN-SF-EAGBS1
18,367770220,INCOGNITO,None,WDJ3670,37.672818,-122.379737,2019-01-01 01:40:00.000,.1,155.1,None,None,None,36,None,15,0,0,4,US,D11MN-SF-EAGBS1
18,367771580,DIAMOND SEAS,None,WDJ3805,37.806849,-122.445115,2019-01-01 01:40:00.000,0.0,261.0,None,None,None,37,None,15,13,4,3,US,None
3,367833000,CAPELLA,7223508,NBXO,37.748417,-122.379648,2019-01-01 01:40:00.000,0.0,274.3,None,5,1,70,7.5,45,243,11,21,US,D11MN-SF-PREBS1
18,368557000,BASS TUB,None,WDF3974,37.808298,-122.417110,2019-01-01 01:40:00.000,.1,119.6,None,None,None,30,None,4,13,3,2,US,D11MN-SF-PREBS1
3,368992000,ALGOL,7303205,NAMW,37.748025,-122.383105,2019-01-01 01:40:00.000,0.0,0.0,265,5,1,70,9.0,45,243,11,21,US,None
1,235076283,PARAMOUNT HYDRA,9453999,2CWC3,37.777604,-122.589230,2019-01-01 01:45:00.000,11.8,70.1,70,0,1,80,12.4,212,38,32,12,GB,None
18,235088685,AC-RELIANCE,None,2EWE5,37.502344,-122.480885,2019-01-01 01:45:00.000,0.0,92.0,None,None,None,37,None,4,5,1,2,GB,D11MN-SF-EAGBS1
3,303865000,CG ASPEN,9259147,NTUG,37.808602,-122.360937,2019-01-01 01:45:00.000,0.0,268.4,178,5,0,55,4.0,21,47,9,5,US,VTS11-SF-WGE1
18,338109287,GRACE,None, ,37.780855,-122.387154,2019-01-01 01:45:00.000,0.0,22.5,None,None,None,36,None,11,3,2,2,US,None
18,338141808,FISHING LUHRS,None, ,37.501545,-122.481222,2019-01-01 01:45:00.000,0.0,0.0,None,None,None,37,None,7,5,3,1,US,None
1,338142437,SF MARINE 3,0,MARINE3,37.809671,-122.420215,2019-01-01 01:45:00.000,0.0,271.6,None,0,15,55,0.0,5,8,2,2,US,VTS13-PS-GMT1
18,338166398,LADY FISH,None, ,37.778574,-122.386949,2019-01-01 01:45:00.000,0.0,265.9,None,None,None,37,None,4,5,2,2,US,VTS11-SF-PSP
18,338167545,STARFIRE,None, ,37.502260,-122.484887,2019-01-01 01:45:00.000,0.0,210.1,None,None,None,36,None,6,6,2,2,US,D11MN-SF-EAGBS1
18,338181459,F/V NATALIE NICOLE,None, ,37.808939,-122.417762,2019-01-01 01:45:00.000,0.0,None,70,None,None,30,None,2,11,4,1,US,D11MN-SF-PREBS1
18,338186589,COASTAL MOON,None, ,37.780421,-122.386794,2019-01-01 01:45:00.000,.2,206.1,None,None,None,36,None,13,0,4,0,US,D11MN-SF-EAGBS1
18,338186925,TYEE,None,WDI2971,37.502346,-122.480285,2019-01-01 01:45:00.000,0.0,67.6,None,None,None,30,None,3,6,1,2,US,D11MN-SF-EAGBS1
18,338189924,DARK SIDE,None, ,37.806709,-122.446182,2019-01-01 01:45:00.000,0.0,126.8,None,None,None,37,None,7,12,3,2,US,D11MN-SF-PTSBS1
18,338253266,ESKENAS,None, ,37.807341,-122.441214,2019-01-01 01:45:00.000,0.0,244.7,None,None,None,36,None,8,5,0,3,US,D11MN-SF-PREBS1
18,338303904,PACIFIC SNAPPER,None, ,37.501496,-122.484590,2019-01-01 01:45:00.000,0.0,182.7,None,None,None,37,None,3,7,2,2,US,None
3,338309000,YACHT LADY,0,WDA2527,37.672076,-122.380277,2019-01-01 01:45:00.000,0.0,None,None,5,15,37,3.0,0,0,0,0,US,None
18,338311146,CHALUTIER,None, ,37.807118,-122.440482,2019-01-01 01:45:00.000,.1,320.9,None,None,None,37,None,9,4,2,2,US,VTS11-SF-MTT1
18,338311357,FREEDOM 2,None, ,37.806103,-122.446907,2019-01-01 01:45:00.000,0.0,None,None,None,None,36,None,14,0,2,0,US,D11MN-SF-PTSBS1
18,338326777,GEMMA DEL MAR,None, ,37.780434,-122.385978,2019-01-01 01:45:00.000,0.0,None,None,None,None,36,None,13,0,0,2,US,None
18,366925550,STACY JOANNE,None,WDB6500,37.502169,-122.482418,2019-01-01 01:45:00.000,0.0,343.3,None,None,None,30,None,6,7,3,3,US,D11MN-SF-EAGBS1
1,366950020,SOLANO,8988416,WDB7930,37.796718,-122.393163,2019-01-01 01:45:00.000,0.0,265.9,235,0,1,60,3.0,20,18,6,6,US,D11MN-SF-PTSBS1
3,366961920,CALIFORNIA HORNBLOWE,0,WDB8632,37.798288,-122.393917,2019-01-01 01:45:00.000,0.0,49.5,None,5,15,0,0.0,15,39,3,7,US,D11MN-SF-EAGBS1
1,366975750,HARBOR PRINCESS,0,WCX8036,37.809281,-122.415369,2019-01-01 01:45:00.000,0.0,104.4,None,0,15,60,2.8,4,21,4,3,US,D11MN-SF-BUSBS1
1,366975760,ROYAL_PRINCE,0, ,37.809727,-122.452985,2019-01-01 01:45:00.000,9.2,283.7,None,0,15,99,0.0,8,17,6,3,US,D11MN-SF-BUSBS1
1,366983830,PERALTA,8968260,WDB9847,37.796898,-122.363040,2019-01-01 01:45:00.000,28.7,84.0,81,0,1,60,0.0,15,18,5,5,US,D11MN-SF-WLGBS1
1,366985290,ROYAL STAR,0,WCY6432,37.809497,-122.412104,2019-01-01 01:45:00.000,0.0,42.7,None,0,1,60,2.4,10,20,5,5,US,VTS11-SF-WGE1
1,366985340,ENCINAL,0,WCY6429,37.794732,-122.390562,2019-01-01 01:45:00.000,1.9,204.4,None,0,1,60,2.4,15,13,8,2,US,VTS11-SF-PSP
1,366990520,DEL NORTE,0,WDC2280,37.796048,-122.392795,2019-01-01 01:45:00.000,.6,221.3,216,0,1,40,0.0,16,32,12,12,US,D13MN-PS-GOLBS1
3,367165570,SAM,9173496,WDD5908,37.802808,-122.397683,2019-01-01 01:45:00.000,0.0,248.6,55,5,1,52,4.9,19,14,6,6,US,VTS08-PA-TXP2
18,367310560,KITTYY KAT,None,WDD9383,37.808360,-122.408035,2019-01-01 01:45:00.000,.1,359.7,None,None,None,30,None,6,13,4,3,US,D11MN-SF-PREBS1
18,367363460,VOYAGER,None,WDE5209,37.804925,-122.364154,2019-01-01 01:45:00.000,7.4,221.7,None,None,None,37,None,10,11,3,3,US,VTS11-SF-MTT1
1,367391830,PISCES,9550759,WDE7319,37.793000,-122.378965,2019-01-01 01:45:00.000,23.9,330.6,332,0,1,0,0.0,18,17,4,4,US,VTS11-SF-PSP
1,367401030,DELTA BILLIE,9562207,WDE8059,37.796479,-122.506068,2019-01-01 01:45:00.000,.6,100.2,264,0,1,31,5.5,15,15,5,7,US,None
1,367425230,CALIFORNIA SPIRIT,0,WDF2131,37.781425,-122.386529,2019-01-01 01:45:00.000,0.0,56.4,None,0,15,6,1.9,0,0,0,0,US,VTS11-SF-MTT1
3,367431840,AD ASTRA,0,WDF2783,37.502368,-122.480512,2019-01-01 01:45:00.000,0.0,None,174,5,3,36,1.2,3,5,1,1,US,None
3,367436230,TAURUS,0,WDF3127,37.795120,-122.391805,2019-01-01 01:45:00.000,0.0,192.2,234,5,0,60,0.0,18,17,4,4,US,VTS11-SF-MTT1
18,367521620,MAGRATHEA,None,WDG3019,37.673108,-122.380639,2019-01-01 01:45:00.000,.1,68.1,None,None,None,36,None,11,0,2,1,US,None
18,367556560,HYPERFISH,None,WDG6398,37.808892,-122.417776,2019-01-01 01:45:00.000,0.0,171.2,None,None,None,30,None,3,9,2,2,US,D11MN-SF-PREBS1
1,367654260,FALCON,0,WDH8060,37.774673,-122.385602,2019-01-01 01:45:00.000,.1,70.7,None,0,15,99,0.2,6,10,1,4,US,D11MN-SF-PREBS1
18,367725380,EVENTIDE,None,WDI7105,37.807588,-122.442216,2019-01-01 01:45:00.000,0.0,275.8,182,None,None,37,None,5,11,2,3,US,VTS11-SF-MTT1
3,367733650,FIREBOAT 3,0,WDI7931,37.791240,-122.388316,2019-01-01 01:45:00.000,.1,309.7,247,5,1,51,3.0,0,0,0,0,US,D11MN-SF-EAGBS1
18,367770220,INCOGNITO,None,WDJ3670,37.672823,-122.379755,2019-01-01 01:45:00.000,0.0,155.1,None,None,None,36,None,15,0,0,4,US,D11MN-SF-EAGBS1
18,367771580,DIAMOND SEAS,None,WDJ3805,37.806841,-122.445112,2019-01-01 01:45:00.000,0.0,261.0,None,None,None,37,None,15,13,4,3,US,None
3,367833000,CAPELLA,7223508,NBXO,37.748380,-122.379664,2019-01-01 01:45:00.000,0.0,274.3,None,5,1,70,7.5,45,243,11,21,US,D11MN-SF-PREBS1
18,368557000,BASS TUB,None,WDF3974,37.808287,-122.417108,2019-01-01 01:45:00.000,.1,119.6,None,None,None,30,None,4,13,3,2,US,D11MN-SF-PREBS1
3,368992000,ALGOL,7303205,NAMW,37.748053,-122.383159,2019-01-01 01:45:00.000,0.0,0.0,265,5,1,70,9.0,45,243,11,21,US,None
1,235076283,PARAMOUNT HYDRA,9453999,2CWC3,37.783035,-122.569440,2019-01-01 01:50:00.000,12.2,70.2,69,0,1,80,12.4,212,38,32,12,GB,None
18,235088685,AC-RELIANCE,None,2EWE5,37.502350,-122.480866,2019-01-01 01:50:00.000,0.0,69.8,None,None,None,37,None,4,5,1,2,GB,D11MN-SF-EAGBS1
3,303865000,CG ASPEN,9259147,NTUG,37.808601,-122.360935,2019-01-01 01:50:00.000,0.0,268.0,178,5,0,55,4.0,21,47,9,5,US,VTS11-SF-WGE1
18,338109287,GRACE,None, ,37.780839,-122.387188,2019-01-01 01:50:00.000,0.0,17.1,None,None,None,36,None,11,3,2,2,US,None
18,338141808,FISHING LUHRS,None, ,37.501540,-122.481232,2019-01-01 01:50:00.000,0.0,82.6,None,None,None,37,None,7,5,3,1,US,None
1,338142437,SF MARINE 3,0,MARINE3,37.809677,-122.420213,2019-01-01 01:50:00.000,0.0,267.3,None,0,15,55,0.0,5,8,2,2,US,VTS13-PS-GMT1
18,338166398,LADY FISH,None, ,37.778576,-122.386944,2019-01-01 01:50:00.000,.1,264.8,None,None,None,37,None,4,5,2,2,US,VTS11-SF-PSP
18,338167545,STARFIRE,None, ,37.502260,-122.484885,2019-01-01 01:50:00.000,0.0,210.1,None,None,None,36,None,6,6,2,2,US,D11MN-SF-EAGBS1
18,338181459,F/V NATALIE NICOLE,None, ,37.808927,-122.417758,2019-01-01 01:50:00.000,0.0,None,82,None,None,30,None,2,11,4,1,US,D11MN-SF-PREBS1
18,338186589,COASTAL MOON,None, ,37.780417,-122.386794,2019-01-01 01:50:00.000,.1,249.2,None,None,None,36,None,13,0,4,0,US,D11MN-SF-EAGBS1
18,338186925,TYEE,None,WDI2971,37.502353,-122.480285,2019-01-01 01:50:00.000,0.0,67.6,None,None,None,30,None,3,6,1,2,US,D11MN-SF-EAGBS1
18,338189924,DARK SIDE,None, ,37.806641,-122.446132,2019-01-01 01:50:00.000,0.0,126.8,None,None,None,37,None,7,12,3,2,US,D11MN-SF-PTSBS1
18,338253266,ESKENAS,None, ,37.807336,-122.441227,2019-01-01 01:50:00.000,0.0,244.7,None,None,None,36,None,8,5,0,3,US,D11MN-SF-PREBS1
18,338303904,PACIFIC SNAPPER,None, ,37.501496,-122.484589,2019-01-01 01:50:00.000,0.0,182.7,None,None,None,37,None,3,7,2,2,US,None
18,338311146,CHALUTIER,None, ,37.807122,-122.440485,2019-01-01 01:50:00.000,0.0,167.8,None,None,None,37,None,9,4,2,2,US,VTS11-SF-MTT1
18,338311357,FREEDOM 2,None, ,37.806120,-122.446897,2019-01-01 01:50:00.000,0.0,None,None,None,None,36,None,14,0,2,0,US,D11MN-SF-PTSBS1
18,338326777,GEMMA DEL MAR,None, ,37.780445,-122.385967,2019-01-01 01:50:00.000,.2,None,None,None,None,36,None,13,0,0,2,US,None
18,366925550,STACY JOANNE,None,WDB6500,37.502181,-122.482395,2019-01-01 01:50:00.000,0.0,0.0,None,None,None,30,None,6,7,3,3,US,D11MN-SF-EAGBS1
1,366950020,SOLANO,8988416,WDB7930,37.796727,-122.393160,2019-01-01 01:50:00.000,.1,244.7,235,0,1,60,3.0,20,18,6,6,US,D11MN-SF-PTSBS1
1,366975750,HARBOR PRINCESS,0,WCX8036,37.809288,-122.415363,2019-01-01 01:50:00.000,0.0,89.6,None,0,15,60,2.8,4,21,4,3,US,D11MN-SF-BUSBS1
1,366985290,ROYAL STAR,0,WCY6432,37.809491,-122.412093,2019-01-01 01:50:00.000,0.0,4.6,None,0,1,60,2.4,10,20,5,5,US,VTS11-SF-WGE1
1,366985340,ENCINAL,0,WCY6429,37.794522,-122.390962,2019-01-01 01:50:00.000,.1,164.5,None,0,1,60,2.4,15,13,8,2,US,VTS11-SF-PSP
1,366990520,DEL NORTE,0,WDC2280,37.796987,-122.391880,2019-01-01 01:50:00.000,4.1,99.6,150,0,1,40,0.0,16,32,12,12,US,D13MN-PS-GOLBS1
3,367165570,SAM,9173496,WDD5908,37.802791,-122.397665,2019-01-01 01:50:00.000,0.0,4.0,55,5,1,52,4.9,19,14,6,6,US,VTS08-PA-TXP2
18,367310560,KITTYY KAT,None,WDD9383,37.808374,-122.408022,2019-01-01 01:50:00.000,.1,359.7,None,None,None,30,None,6,13,4,3,US,D11MN-SF-PREBS1
18,367363460,VOYAGER,None,WDE5209,37.795076,-122.370801,2019-01-01 01:50:00.000,9.0,210.9,None,None,None,37,None,10,11,3,3,US,VTS11-SF-MTT1
1,367401030,DELTA BILLIE,9562207,WDE8059,37.796199,-122.504981,2019-01-01 01:50:00.000,.6,126.6,266,0,1,31,5.5,15,15,5,7,US,None
1,367425230,CALIFORNIA SPIRIT,0,WDF2131,37.781425,-122.386531,2019-01-01 01:50:00.000,0.0,70.9,None,0,15,6,1.9,0,0,0,0,US,VTS11-SF-MTT1
3,367431840,AD ASTRA,0,WDF2783,37.502370,-122.480500,2019-01-01 01:50:00.000,0.0,None,175,5,3,36,1.2,3,5,1,1,US,None
3,367436230,TAURUS,0,WDF3127,37.795109,-122.391813,2019-01-01 01:50:00.000,0.0,225.5,234,5,0,60,0.0,18,17,4,4,US,VTS11-SF-MTT1
18,367521620,MAGRATHEA,None,WDG3019,37.673106,-122.380638,2019-01-01 01:50:00.000,0.0,68.1,None,None,None,36,None,11,0,2,1,US,None
18,367556560,HYPERFISH,None,WDG6398,37.808898,-122.417775,2019-01-01 01:50:00.000,0.0,171.2,None,None,None,30,None,3,9,2,2,US,D11MN-SF-PREBS1
1,367654260,FALCON,0,WDH8060,37.774675,-122.385601,2019-01-01 01:50:00.000,.1,128.0,None,0,15,99,0.2,6,10,1,4,US,D11MN-SF-PREBS1
18,367725380,EVENTIDE,None,WDI7105,37.807583,-122.442200,2019-01-01 01:50:00.000,0.0,275.8,256,None,None,37,None,5,11,2,3,US,VTS11-SF-MTT1
3,367733650,FIREBOAT 3,0,WDI7931,37.790630,-122.388257,2019-01-01 01:50:00.000,.2,246.9,245,5,1,51,3.0,0,0,0,0,US,D11MN-SF-EAGBS1
18,367770220,INCOGNITO,None,WDJ3670,37.672822,-122.379760,2019-01-01 01:50:00.000,.1,155.1,None,None,None,36,None,15,0,0,4,US,D11MN-SF-EAGBS1
18,367771580,DIAMOND SEAS,None,WDJ3805,37.806836,-122.445122,2019-01-01 01:50:00.000,0.0,261.0,None,None,None,37,None,15,13,4,3,US,None
3,367833000,CAPELLA,7223508,NBXO,37.748413,-122.379631,2019-01-01 01:50:00.000,0.0,274.3,None,5,1,70,7.5,45,243,11,21,US,D11MN-SF-PREBS1
18,368557000,BASS TUB,None,WDF3974,37.808295,-122.417122,2019-01-01 01:50:00.000,0.0,119.6,None,None,None,30,None,4,13,3,2,US,D11MN-SF-PREBS1
3,368992000,ALGOL,7303205,NAMW,37.748053,-122.383137,2019-01-01 01:50:00.000,0.0,0.0,265,5,1,70,9.0,45,243,11,21,US,None
1,235076283,PARAMOUNT HYDRA,9453999,2CWC3,37.788929,-122.549233,2019-01-01 01:55:00.000,12.5,67.2,66,0,1,80,12.4,212,38,32,12,GB,None
18,235088685,AC-RELIANCE,None,2EWE5,37.502353,-122.480870,2019-01-01 01:55:00.000,0.0,60.2,None,None,None,37,None,4,5,1,2,GB,D11MN-SF-EAGBS1
3,303865000,CG ASPEN,9259147,NTUG,37.808601,-122.360932,2019-01-01 01:55:00.000,0.0,289.2,178,5,0,55,4.0,21,47,9,5,US,VTS11-SF-WGE1
18,338109287,GRACE,None, ,37.780854,-122.387187,2019-01-01 01:55:00.000,0.0,340.3,None,None,None,36,None,11,3,2,2,US,None
18,338141808,FISHING LUHRS,None, ,37.501540,-122.481224,2019-01-01 01:55:00.000,0.0,0.0,None,None,None,37,None,7,5,3,1,US,None
1,338142437,SF MARINE 3,0,MARINE3,37.809675,-122.420210,2019-01-01 01:55:00.000,0.0,276.0,None,0,15,55,0.0,5,8,2,2,US,VTS13-PS-GMT1
18,338166398,LADY FISH,None, ,37.778578,-122.386954,2019-01-01 01:55:00.000,0.0,325.4,None,None,None,37,None,4,5,2,2,US,VTS11-SF-PSP
18,338167545,STARFIRE,None, ,37.502262,-122.484884,2019-01-01 01:55:00.000,0.0,210.1,None,None,None,36,None,6,6,2,2,US,D11MN-SF-EAGBS1
18,338171267,QUE SERA SERA,None, ,37.501590,-122.481517,2019-01-01 01:55:00.000,0.0,216.4,None,None,None,30,None,6,6,2,2,US,None
18,338181459,F/V NATALIE NICOLE,None, ,37.808936,-122.417755,2019-01-01 01:55:00.000,0.0,None,69,None,None,30,None,2,11,4,1,US,D11MN-SF-PREBS1
18,338186589,COASTAL MOON,None, ,37.780428,-122.386797,2019-01-01 01:55:00.000,.1,333.4,None,None,None,36,None,13,0,4,0,US,D11MN-SF-EAGBS1
18,338186925,TYEE,None,WDI2971,37.502351,-122.480284,2019-01-01 01:55:00.000,0.0,67.6,None,None,None,30,None,3,6,1,2,US,D11MN-SF-EAGBS1
18,338189924,DARK SIDE,None, ,37.806713,-122.446285,2019-01-01 01:55:00.000,.1,126.8,None,None,None,37,None,7,12,3,2,US,D11MN-SF-PTSBS1
18,338253266,ESKENAS,None, ,37.807324,-122.441227,2019-01-01 01:55:00.000,0.0,244.7,None,None,None,36,None,8,5,0,3,US,D11MN-SF-PREBS1
18,338303904,PACIFIC SNAPPER,None, ,37.501498,-122.484589,2019-01-01 01:55:00.000,0.0,182.7,None,None,None,37,None,3,7,2,2,US,None
3,338309000,YACHT LADY,0,WDA2527,37.672078,-122.380282,2019-01-01 01:55:00.000,0.0,None,None,5,15,37,3.0,0,0,0,0,US,None
18,338311146,CHALUTIER,None, ,37.807121,-122.440492,2019-01-01 01:55:00.000,0.0,181.6,None,None,None,37,None,9,4,2,2,US,VTS11-SF-MTT1
18,338311357,FREEDOM 2,None, ,37.806111,-122.446912,2019-01-01 01:55:00.000,0.0,None,None,None,None,36,None,14,0,2,0,US,D11MN-SF-PTSBS1
18,338326777,GEMMA DEL MAR,None, ,37.780440,-122.385961,2019-01-01 01:55:00.000,.1,None,None,None,None,36,None,13,0,0,2,US,None
18,366925550,STACY JOANNE,None,WDB6500,37.502170,-122.482400,2019-01-01 01:55:00.000,0.0,0.0,None,None,None,30,None,6,7,3,3,US,D11MN-SF-EAGBS1
1,366950020,SOLANO,8988416,WDB7930,37.796721,-122.393159,2019-01-01 01:55:00.000,0.0,216.1,235,0,1,60,3.0,20,18,6,6,US,D11MN-SF-PTSBS1
3,366961920,CALIFORNIA HORNBLOWE,0,WDB8632,37.798281,-122.393912,2019-01-01 01:55:00.000,0.0,48.3,None,5,15,0,0.0,15,39,3,7,US,D11MN-SF-EAGBS1
1,366975750,HARBOR PRINCESS,0,WCX8036,37.809285,-122.415361,2019-01-01 01:55:00.000,.1,124.5,None,0,15,60,2.8,4,21,4,3,US,D11MN-SF-BUSBS1
1,366985270,HARBOR EMPEROR,0,WCY6430,37.801863,-122.386478,2019-01-01 01:55:00.000,11.5,139.2,136,5,1,60,0.0,9,22,4,4,US,VTS11-SF-PTB
1,366985290,ROYAL STAR,0,WCY6432,37.809494,-122.412111,2019-01-01 01:55:00.000,0.0,4.6,None,0,1,60,2.4,10,20,5,5,US,VTS11-SF-WGE1
1,366985340,ENCINAL,0,WCY6429,37.794520,-122.390963,2019-01-01 01:55:00.000,.1,197.3,None,0,1,60,2.4,15,13,8,2,US,VTS11-SF-PSP
3,367165570,SAM,9173496,WDD5908,37.802766,-122.397666,2019-01-01 01:55:00.000,0.0,83.9,54,5,1,52,4.9,19,14,6,6,US,VTS08-PA-TXP2
18,367310560,KITTYY KAT,None,WDD9383,37.808380,-122.408010,2019-01-01 01:55:00.000,.2,359.7,None,None,None,30,None,6,13,4,3,US,D11MN-SF-PREBS1
18,367363460,VOYAGER,None,WDE5209,37.784729,-122.378836,2019-01-01 01:55:00.000,9.2,207.4,None,None,None,37,None,10,11,3,3,US,VTS11-SF-MTT1
1,367401030,DELTA BILLIE,9562207,WDE8059,37.795593,-122.504690,2019-01-01 01:55:00.000,.5,196.9,262,0,1,31,5.5,15,15,5,7,US,None
1,367425230,CALIFORNIA SPIRIT,0,WDF2131,37.781425,-122.386532,2019-01-01 01:55:00.000,0.0,88.6,None,0,15,6,1.9,0,0,0,0,US,VTS11-SF-MTT1
3,367431840,AD ASTRA,0,WDF2783,37.502378,-122.480504,2019-01-01 01:55:00.000,0.0,None,174,5,3,36,1.2,3,5,1,1,US,None
3,367436230,TAURUS,0,WDF3127,37.795125,-122.391792,2019-01-01 01:55:00.000,0.0,154.9,234,5,0,60,0.0,18,17,4,4,US,VTS11-SF-MTT1
18,367521620,MAGRATHEA,None,WDG3019,37.673109,-122.380641,2019-01-01 01:55:00.000,0.0,68.1,None,None,None,36,None,11,0,2,1,US,None
18,367556560,HYPERFISH,None,WDG6398,37.808893,-122.417776,2019-01-01 01:55:00.000,0.0,171.2,None,None,None,30,None,3,9,2,2,US,D11MN-SF-PREBS1
1,367654260,FALCON,0,WDH8060,37.774661,-122.385607,2019-01-01 01:55:00.000,.1,120.3,None,0,15,99,0.2,6,10,1,4,US,D11MN-SF-PREBS1
18,367725380,EVENTIDE,None,WDI7105,37.807591,-122.442213,2019-01-01 01:55:00.000,0.0,275.8,257,None,None,37,None,5,11,2,3,US,VTS11-SF-MTT1
3,367733650,FIREBOAT 3,0,WDI7931,37.790891,-122.388222,2019-01-01 01:55:00.000,.1,246.9,248,5,1,51,3.0,0,0,0,0,US,D11MN-SF-EAGBS1
18,367770220,INCOGNITO,None,WDJ3670,37.672820,-122.379754,2019-01-01 01:55:00.000,0.0,155.1,None,None,None,36,None,15,0,0,4,US,D11MN-SF-EAGBS1
18,367771580,DIAMOND SEAS,None,WDJ3805,37.806840,-122.445117,2019-01-01 01:55:00.000,0.0,261.0,None,None,None,37,None,15,13,4,3,US,None
3,367833000,CAPELLA,7223508,NBXO,37.748386,-122.379632,2019-01-01 01:55:00.000,0.0,274.3,None,5,1,70,7.5,45,243,11,21,US,D11MN-SF-PREBS1
18,368557000,BASS TUB,None,WDF3974,37.808286,-122.417127,2019-01-01 01:55:00.000,.1,119.6,None,None,None,30,None,4,13,3,2,US,D11MN-SF-PREBS1
3,368992000,ALGOL,7303205,NAMW,37.748079,-122.383130,2019-01-01 01:55:00.000,0.0,0.0,265,5,1,70,9.0,45,243,11,21,US,None
1,235076283,PARAMOUNT HYDRA,9453999,2CWC3,37.796399,-122.528126,2019-01-01 02:00:00.000,12.8,64.6,63,0,1,80,12.4,212,38,32,12,GB,None
18,235088685,AC-RELIANCE,None,2EWE5,37.502354,-122.480889,2019-01-01 02:00:00.000,0.0,68.4,None,None,None,37,None,4,5,1,2,GB,D11MN-SF-EAGBS1
3,303865000,CG ASPEN,9259147,NTUG,37.808602,-122.360932,2019-01-01 02:00:00.000,.1,313.5,178,5,0,55,4.0,21,47,9,5,US,VTS11-SF-WGE1
18,338109287,GRACE,None, ,37.780843,-122.387160,2019-01-01 02:00:00.000,0.0,4.7,None,None,None,36,None,11,3,2,2,US,None
18,338141808,FISHING LUHRS,None, ,37.501539,-122.481231,2019-01-01 02:00:00.000,0.0,83.6,None,None,None,37,None,7,5,3,1,US,None
1,338142437,SF MARINE 3,0,MARINE3,37.809675,-122.420213,2019-01-01 02:00:00.000,0.0,247.1,None,0,15,55,0.0,5,8,2,2,US,VTS13-PS-GMT1
18,338142695,MISS PERCEPTION,None, ,37.640816,-122.414707,2019-01-01 02:00:00.000,0.0,None,None,None,None,37,None,2,0,0,0,US,VTS11-SF-PSP
18,338166398,LADY FISH,None, ,37.778573,-122.386948,2019-01-01 02:00:00.000,0.0,6.5,None,None,None,37,None,4,5,2,2,US,VTS11-SF-PSP
18,338167545,STARFIRE,None, ,37.502263,-122.484884,2019-01-01 02:00:00.000,0.0,210.1,None,None,None,36,None,6,6,2,2,US,D11MN-SF-EAGBS1
18,338171267,QUE SERA SERA,None, ,37.501573,-122.481504,2019-01-01 02:00:00.000,0.0,216.4,None,None,None,30,None,6,6,2,2,US,None
18,338181459,F/V NATALIE NICOLE,None, ,37.808936,-122.417754,2019-01-01 02:00:00.000,0.0,None,90,None,None,30,None,2,11,4,1,US,D11MN-SF-PREBS1
18,338186589,COASTAL MOON,None, ,37.780426,-122.386799,2019-01-01 02:00:00.000,.1,288.9,None,None,None,36,None,13,0,4,0,US,D11MN-SF-EAGBS1
18,338186925,TYEE,None,WDI2971,37.502351,-122.480284,2019-01-01 02:00:00.000,0.0,67.6,None,None,None,30,None,3,6,1,2,US,D11MN-SF-EAGBS1
18,338189924,DARK SIDE,None, ,37.806646,-122.446138,2019-01-01 02:00:00.000,0.0,126.8,None,None,None,37,None,7,12,3,2,US,D11MN-SF-PTSBS1
18,338253266,ESKENAS,None, ,37.807333,-122.441220,2019-01-01 02:00:00.000,0.0,244.7,None,None,None,36,None,8,5,0,3,US,D11MN-SF-PREBS1
3,338309000,YACHT LADY,0,WDA2527,37.672071,-122.380300,2019-01-01 02:00:00.000,0.0,None,None,5,15,37,3.0,0,0,0,0,US,None
18,338311146,CHALUTIER,None, ,37.807111,-122.440480,2019-01-01 02:00:00.000,.1,169.5,None,None,None,37,None,9,4,2,2,US,VTS11-SF-MTT1
18,338311357,FREEDOM 2,None, ,37.806117,-122.446922,2019-01-01 02:00:00.000,0.0,None,None,None,None,36,None,14,0,2,0,US,D11MN-SF-PTSBS1
18,338326777,GEMMA DEL MAR,None, ,37.780463,-122.385990,2019-01-01 02:00:00.000,.1,None,None,None,None,36,None,13,0,0,2,US,None
18,366925550,STACY JOANNE,None,WDB6500,37.502169,-122.482399,2019-01-01 02:00:00.000,0.0,0.0,None,None,None,30,None,6,7,3,3,US,D11MN-SF-EAGBS1
1,366950020,SOLANO,8988416,WDB7930,37.796865,-122.393011,2019-01-01 02:00:00.000,1.7,150.0,225,0,1,60,3.0,20,18,6,6,US,D11MN-SF-PTSBS1
3,366961920,CALIFORNIA HORNBLOWE,0,WDB8632,37.798281,-122.393931,2019-01-01 02:00:00.000,0.0,129.7,None,5,15,0,0.0,15,39,3,7,US,D11MN-SF-EAGBS1
1,366975750,HARBOR PRINCESS,0,WCX8036,37.809273,-122.415363,2019-01-01 02:00:00.000,0.0,151.7,None,0,15,60,2.8,4,21,4,3,US,D11MN-SF-BUSBS1
1,366985270,HARBOR EMPEROR,0,WCY6430,37.792945,-122.382758,2019-01-01 02:00:00.000,6.0,227.7,252,5,1,60,0.0,9,22,4,4,US,VTS11-SF-PTB
